Product,Year,Week,Day,Quantity_Ordered,Price_Each,Week_sin,Week_cos,Qty_Lag_1,Qty_Rolling_3
Smartwatches,2019,10,9,68,149.99588235294118,0.9350162426854148,0.35460488704253557,66.0,62.666666666666664
Washing machines,2019,10,9,55,363.8822222222222,0.9350162426854148,0.35460488704253557,34.0,42.0
Air conditioners,2019,10,10,33,651.5151515151515,0.9350162426854148,0.35460488704253557,33.0,36.333333333333336
Bluetooth Headphones,2019,10,10,48,101.865,0.9350162426854148,0.35460488704253557,57.0,51.0
Phone accessories,2019,10,10,149,3.444455445544554,0.9350162426854148,0.35460488704253557,130.0,141.0
Phone cables,2019,10,10,182,13.125058823529411,0.9350162426854148,0.35460488704253557,191.0,189.0
Refrigerators,2019,10,10,21,1266.6604761904762,0.9350162426854148,0.35460488704253557,22.0,25.0
Smartwatches,2019,10,10,75,149.99675675675675,0.9350162426854148,0.35460488704253557,68.0,64.0
Washing machines,2019,10,10,45,361.54977777777776,0.9350162426854148,0.35460488704253557,55.0,46.666666666666664
Air conditioners,2019,11,11,32,643.75,0.970941817426052,0.23931566428755804,33.0,34.666666666666664
Bluetooth Headphones,2019,11,11,47,102.59869565217392,0.970941817426052,0.23931566428755804,48.0,52.333333333333336
Phone accessories,2019,11,11,153,3.407410714285714,0.970941817426052,0.23931566428755804,149.0,145.66666666666666
Phone cables,2019,11,11,187,13.057415730337077,0.970941817426052,0.23931566428755804,182.0,180.66666666666666
Refrigerators,2019,11,11,22,1222.7204545454545,0.970941817426052,0.23931566428755804,21.0,23.333333333333332
Smartwatches,2019,11,11,73,149.996301369863,0.970941817426052,0.23931566428755804,75.0,69.66666666666667
Washing machines,2019,11,11,61,367.5344262295082,0.970941817426052,0.23931566428755804,45.0,44.666666666666664
Air conditioners,2019,11,12,39,648.7179487179487,0.970941817426052,0.23931566428755804,32.0,32.666666666666664
Bluetooth Headphones,2019,11,12,43,101.8947619047619,0.970941817426052,0.23931566428755804,47.0,50.666666666666664
Phone accessories,2019,11,12,171,3.379252336448598,0.970941817426052,0.23931566428755804,153.0,144.0
Phone cables,2019,11,12,177,12.947763975155281,0.970941817426052,0.23931566428755804,187.0,186.66666666666666
Refrigerators,2019,11,12,22,1413.6322727272727,0.970941817426052,0.23931566428755804,22.0,21.666666666666668
Smartwatches,2019,11,12,59,149.99758620689656,0.970941817426052,0.23931566428755804,73.0,72.0
Washing machines,2019,11,12,48,374.99291666666664,0.970941817426052,0.23931566428755804,61.0,53.666666666666664
Air conditioners,2019,11,13,28,642.8571428571429,0.970941817426052,0.23931566428755804,39.0,34.666666666666664
Bluetooth Headphones,2019,11,13,49,100.62829787234043,0.970941817426052,0.23931566428755804,43.0,46.0
Phone accessories,2019,11,13,144,3.4386111111111113,0.970941817426052,0.23931566428755804,171.0,157.66666666666666
Phone cables,2019,11,13,196,13.081954022988505,0.970941817426052,0.23931566428755804,177.0,182.0
Refrigerators,2019,11,13,23,1334.777391304348,0.970941817426052,0.23931566428755804,22.0,21.666666666666668
Smartwatches,2019,11,13,82,149.99753086419753,0.970941817426052,0.23931566428755804,59.0,69.0
Washing machines,2019,11,13,52,370.1853846153846,0.970941817426052,0.23931566428755804,48.0,51.333333333333336
Air conditioners,2019,11,14,37,654.0540540540541,0.970941817426052,0.23931566428755804,28.0,33.0
Bluetooth Headphones,2019,11,14,54,102.21222222222222,0.970941817426052,0.23931566428755804,49.0,46.333333333333336
Phone accessories,2019,11,14,137,3.4410204081632654,0.970941817426052,0.23931566428755804,144.0,156.0
Phone cables,2019,11,14,171,13.06925,0.970941817426052,0.23931566428755804,196.0,186.66666666666666
Refrigerators,2019,11,14,15,1373.3286666666668,0.970941817426052,0.23931566428755804,23.0,22.333333333333332
Smartwatches,2019,11,14,59,149.9972881355932,0.970941817426052,0.23931566428755804,82.0,71.33333333333333
Washing machines,2019,11,14,55,369.266,0.970941817426052,0.23931566428755804,52.0,53.666666666666664
Air conditioners,2019,11,15,34,664.7058823529412,0.970941817426052,0.23931566428755804,37.0,34.666666666666664
Bluetooth Headphones,2019,11,15,41,103.40463414634146,0.970941817426052,0.23931566428755804,54.0,48.666666666666664
Phone accessories,2019,11,15,166,3.439586776859504,0.970941817426052,0.23931566428755804,137.0,150.66666666666666
Phone cables,2019,11,15,179,12.895365853658538,0.970941817426052,0.23931566428755804,171.0,181.33333333333334
Refrigerators,2019,11,15,18,1505.552777777778,0.970941817426052,0.23931566428755804,15.0,20.0
Smartwatches,2019,11,15,59,149.99655172413793,0.970941817426052,0.23931566428755804,59.0,66.66666666666667
Washing machines,2019,11,15,52,363.64730769230766,0.970941817426052,0.23931566428755804,55.0,51.666666666666664
Air conditioners,2019,11,16,29,641.3793103448276,0.970941817426052,0.23931566428755804,34.0,33.0
Bluetooth Headphones,2019,11,16,47,101.90489361702127,0.970941817426052,0.23931566428755804,41.0,48.0
Phone accessories,2019,11,16,160,3.4033027522935777,0.970941817426052,0.23931566428755804,166.0,149.0
Phone cables,2019,11,16,178,12.981949685534591,0.970941817426052,0.23931566428755804,179.0,182.0
Refrigerators,2019,11,16,20,1314.9945,0.970941817426052,0.23931566428755804,18.0,18.666666666666668
Smartwatches,2019,11,16,62,149.99725806451613,0.970941817426052,0.23931566428755804,59.0,66.66666666666667
Washing machines,2019,11,16,53,364.8025,0.970941817426052,0.23931566428755804,52.0,53.0
Air conditioners,2019,11,17,34,652.9411764705883,0.970941817426052,0.23931566428755804,29.0,33.333333333333336
Bluetooth Headphones,2019,11,17,49,101.24,0.970941817426052,0.23931566428755804,47.0,47.333333333333336
Phone accessories,2019,11,17,146,3.3434653465346535,0.970941817426052,0.23931566428755804,160.0,154.33333333333334
Phone cables,2019,11,17,173,12.976265060240964,0.970941817426052,0.23931566428755804,178.0,176.0
Refrigerators,2019,11,17,19,1294.731052631579,0.970941817426052,0.23931566428755804,20.0,17.666666666666668
Smartwatches,2019,11,17,64,149.9975,0.970941817426052,0.23931566428755804,62.0,60.0
Washing machines,2019,11,17,46,375.8621739130435,0.970941817426052,0.23931566428755804,53.0,53.333333333333336
Air conditioners,2019,12,18,33,642.4242424242424,0.992708874098054,0.120536680255323,34.0,32.333333333333336
Bluetooth Headphones,2019,12,18,47,102.11765957446808,0.992708874098054,0.120536680255323,49.0,45.666666666666664
Phone accessories,2019,12,18,125,3.4469892473118278,0.992708874098054,0.120536680255323,146.0,157.33333333333334
Phone cables,2019,12,18,182,12.91906976744186,0.992708874098054,0.120536680255323,173.0,176.66666666666666
Refrigerators,2019,12,18,32,1415.6209375,0.992708874098054,0.120536680255323,19.0,19.0
Smartwatches,2019,12,18,53,149.9975,0.992708874098054,0.120536680255323,64.0,61.666666666666664
Washing machines,2019,12,18,52,365.67960784313726,0.992708874098054,0.120536680255323,46.0,50.333333333333336
Air conditioners,2019,12,19,36,650.0,0.992708874098054,0.120536680255323,33.0,32.0
Bluetooth Headphones,2019,12,19,55,102.35363636363635,0.992708874098054,0.120536680255323,47.0,47.666666666666664
Phone accessories,2019,12,19,167,3.4186324786324787,0.992708874098054,0.120536680255323,125.0,143.66666666666666
Phone cables,2019,12,19,169,13.06875,0.992708874098054,0.120536680255323,182.0,177.66666666666666
Refrigerators,2019,12,19,20,1279.9940000000001,0.992708874098054,0.120536680255323,32.0,23.666666666666668
Smartwatches,2019,12,19,53,149.9967924528302,0.992708874098054,0.120536680255323,53.0,59.666666666666664
Washing machines,2019,12,19,54,365.9194444444445,0.992708874098054,0.120536680255323,52.0,50.333333333333336
Air conditioners,2019,12,20,28,660.7142857142857,0.992708874098054,0.120536680255323,36.0,34.333333333333336
Bluetooth Headphones,2019,12,20,49,102.28166666666665,0.992708874098054,0.120536680255323,55.0,50.333333333333336
Phone accessories,2019,12,20,162,3.400087719298246,0.992708874098054,0.120536680255323,167.0,146.0
Phone cables,2019,12,20,160,13.022266666666667,0.992708874098054,0.120536680255323,169.0,174.66666666666666
Refrigerators,2019,12,20,23,1334.777391304348,0.992708874098054,0.120536680255323,20.0,23.666666666666668
Smartwatches,2019,12,20,64,149.99666666666667,0.992708874098054,0.120536680255323,53.0,56.666666666666664
Washing machines,2019,12,20,55,365.9930909090909,0.992708874098054,0.120536680255323,54.0,50.666666666666664
Air conditioners,2019,12,21,34,632.3529411764706,0.992708874098054,0.120536680255323,28.0,32.333333333333336
Bluetooth Headphones,2019,12,21,50,101.82673469387754,0.992708874098054,0.120536680255323,49.0,50.333333333333336
Phone accessories,2019,12,21,154,3.4310377358490567,0.992708874098054,0.120536680255323,162.0,151.33333333333334
Phone cables,2019,12,21,181,13.029509202453987,0.992708874098054,0.120536680255323,160.0,170.33333333333334
Refrigerators,2019,12,21,24,1320.8279166666666,0.992708874098054,0.120536680255323,23.0,25.0
Smartwatches,2019,12,21,51,149.9964,0.992708874098054,0.120536680255323,64.0,56.666666666666664
Washing machines,2019,12,21,45,368.43755555555555,0.992708874098054,0.120536680255323,55.0,53.666666666666664
Air conditioners,2019,12,22,39,646.1538461538462,0.992708874098054,0.120536680255323,34.0,32.666666666666664
Bluetooth Headphones,2019,12,22,53,101.72076923076922,0.992708874098054,0.120536680255323,50.0,51.333333333333336
Phone accessories,2019,12,22,153,3.383518518518519,0.992708874098054,0.120536680255323,154.0,161.0
Phone cables,2019,12,22,176,13.096415094339623,0.992708874098054,0.120536680255323,181.0,170.0
Refrigerators,2019,12,22,29,1434.4789655172412,0.992708874098054,0.120536680255323,24.0,22.333333333333332
Smartwatches,2019,12,22,68,149.99691176470589,0.992708874098054,0.120536680255323,51.0,56.0
Washing machines,2019,12,22,49,362.85061224489795,0.992708874098054,0.120536680255323,45.0,51.333333333333336
Air conditioners,2019,12,23,41,643.9024390243902,0.992708874098054,0.120536680255323,39.0,33.666666666666664
Bluetooth Headphones,2019,12,23,61,102.82333333333332,0.992708874098054,0.120536680255323,53.0,50.666666666666664
Phone accessories,2019,12,23,192,3.5,0.992708874098054,0.120536680255323,153.0,156.33333333333334
Phone cables,2019,12,23,195,13.167653631284916,0.992708874098054,0.120536680255323,176.0,172.33333333333334
Refrigerators,2019,12,23,22,1318.1763636363637,0.992708874098054,0.120536680255323,29.0,25.333333333333332
Smartwatches,2019,12,23,63,149.9968253968254,0.992708874098054,0.120536680255323,68.0,61.0
Washing machines,2019,12,23,42,372.1359523809524,0.992708874098054,0.120536680255323,49.0,49.666666666666664
Air conditioners,2019,12,24,32,637.5,0.992708874098054,0.120536680255323,41.0,38.0
Bluetooth Headphones,2019,12,24,46,102.38130434782609,0.992708874098054,0.120536680255323,61.0,54.666666666666664
Phone accessories,2019,12,24,152,3.4310377358490567,0.992708874098054,0.120536680255323,192.0,166.33333333333334
Phone cables,2019,12,24,162,13.113708609271523,0.992708874098054,0.120536680255323,195.0,184.0
Refrigerators,2019,12,24,14,1499.9971428571428,0.992708874098054,0.120536680255323,22.0,25.0
Smartwatches,2019,12,24,64,149.99828125,0.992708874098054,0.120536680255323,63.0,60.666666666666664
Washing machines,2019,12,24,56,364.17509090909095,0.992708874098054,0.120536680255323,42.0,45.333333333333336
Air conditioners,2019,13,25,39,656.4102564102565,1.0,-1.6081226496766364e-16,32.0,37.333333333333336
Bluetooth Headphones,2019,13,25,37,102.96297297297296,1.0,-1.6081226496766364e-16,46.0,53.333333333333336
Phone accessories,2019,13,25,176,3.3840909090909093,1.0,-1.6081226496766364e-16,152.0,165.66666666666666
Phone cables,2019,13,25,173,12.993566878980891,1.0,-1.6081226496766364e-16,162.0,177.66666666666666
Refrigerators,2019,13,25,33,1360.601212121212,1.0,-1.6081226496766364e-16,14.0,21.666666666666668
Smartwatches,2019,13,25,51,149.997,1.0,-1.6081226496766364e-16,64.0,65.0
Washing machines,2019,13,25,47,359.1434042553192,1.0,-1.6081226496766364e-16,56.0,49.0
Air conditioners,2019,13,26,47,651.063829787234,1.0,-1.6081226496766364e-16,39.0,37.333333333333336
Bluetooth Headphones,2019,13,26,37,103.32333333333332,1.0,-1.6081226496766364e-16,37.0,48.0
Phone accessories,2019,13,26,139,3.367777777777778,1.0,-1.6081226496766364e-16,176.0,173.33333333333334
Phone cables,2019,13,26,151,12.924598540145984,1.0,-1.6081226496766364e-16,173.0,176.66666666666666
Refrigerators,2019,13,26,22,1509.088181818182,1.0,-1.6081226496766364e-16,33.0,23.0
Smartwatches,2019,13,26,67,149.9979104477612,1.0,-1.6081226496766364e-16,51.0,59.333333333333336
Washing machines,2019,13,26,51,369.4045098039216,1.0,-1.6081226496766364e-16,47.0,48.333333333333336
Air conditioners,2019,13,27,40,667.5,1.0,-1.6081226496766364e-16,47.0,39.333333333333336
Bluetooth Headphones,2019,13,27,54,101.2862962962963,1.0,-1.6081226496766364e-16,37.0,40.0
Phone accessories,2019,13,27,161,3.3886725663716817,1.0,-1.6081226496766364e-16,139.0,155.66666666666666
Phone cables,2019,13,27,164,12.905555555555555,1.0,-1.6081226496766364e-16,151.0,162.0
Refrigerators,2019,13,27,19,1442.1015789473684,1.0,-1.6081226496766364e-16,22.0,23.0
Smartwatches,2019,13,27,61,149.99622950819673,1.0,-1.6081226496766364e-16,67.0,60.666666666666664
Washing machines,2019,13,27,65,366.6089230769231,1.0,-1.6081226496766364e-16,51.0,51.333333333333336
Air conditioners,2019,13,28,29,655.1724137931035,1.0,-1.6081226496766364e-16,40.0,42.0
Bluetooth Headphones,2019,13,28,52,101.95078431372549,1.0,-1.6081226496766364e-16,54.0,42.666666666666664
Phone accessories,2019,13,28,146,3.394761904761905,1.0,-1.6081226496766364e-16,161.0,158.66666666666666
Phone cables,2019,13,28,173,13.134102564102564,1.0,-1.6081226496766364e-16,164.0,162.66666666666666
Refrigerators,2019,13,28,24,1408.3291666666667,1.0,-1.6081226496766364e-16,19.0,24.666666666666668
Smartwatches,2019,13,28,67,149.99746268656716,1.0,-1.6081226496766364e-16,61.0,59.666666666666664
Washing machines,2019,13,28,57,372.79964912280707,1.0,-1.6081226496766364e-16,65.0,54.333333333333336
Air conditioners,2019,13,29,42,640.4761904761905,1.0,-1.6081226496766364e-16,29.0,38.666666666666664
Bluetooth Headphones,2019,13,29,62,101.4416129032258,1.0,-1.6081226496766364e-16,52.0,47.666666666666664
Phone accessories,2019,13,29,141,3.4543518518518517,1.0,-1.6081226496766364e-16,146.0,148.66666666666666
Phone cables,2019,13,29,172,12.995194805194805,1.0,-1.6081226496766364e-16,173.0,162.66666666666666
Refrigerators,2019,13,29,25,1475.9968,1.0,-1.6081226496766364e-16,24.0,21.666666666666668
Smartwatches,2019,13,29,59,149.9956896551724,1.0,-1.6081226496766364e-16,67.0,65.0
Washing machines,2019,13,29,43,358.13302325581395,1.0,-1.6081226496766364e-16,57.0,57.666666666666664
Air conditioners,2019,13,30,41,637.5,1.0,-1.6081226496766364e-16,42.0,37.0
Bluetooth Headphones,2019,13,30,49,101.29434782608696,1.0,-1.6081226496766364e-16,62.0,56.0
Phone accessories,2019,13,30,144,3.4192929292929293,1.0,-1.6081226496766364e-16,141.0,149.33333333333334
Phone cables,2019,13,30,184,12.903493975903615,1.0,-1.6081226496766364e-16,172.0,169.66666666666666
Refrigerators,2019,13,30,29,1265.5110344827585,1.0,-1.6081226496766364e-16,25.0,22.666666666666668
Smartwatches,2019,13,30,60,149.99666666666664,1.0,-1.6081226496766364e-16,59.0,62.333333333333336
Washing machines,2019,13,30,43,368.8309302325581,1.0,-1.6081226496766364e-16,43.0,55.0
Air conditioners,2019,13,31,38,647.3684210526316,1.0,-1.6081226496766364e-16,41.0,37.333333333333336
Bluetooth Headphones,2019,13,31,37,102.96297297297296,1.0,-1.6081226496766364e-16,49.0,54.333333333333336
Phone accessories,2019,13,31,154,3.4448245614035087,1.0,-1.6081226496766364e-16,144.0,143.66666666666666
Phone cables,2019,13,31,169,13.226103896103895,1.0,-1.6081226496766364e-16,184.0,176.33333333333334
Refrigerators,2019,13,31,24,1408.3291666666667,1.0,-1.6081226496766364e-16,29.0,26.0
Smartwatches,2019,13,31,50,149.9976,1.0,-1.6081226496766364e-16,60.0,62.0
Washing machines,2019,13,31,50,368.1932,1.0,-1.6081226496766364e-16,43.0,47.666666666666664
Air conditioners,2019,14,1,50,646.0,0.992708874098054,-0.12053668025532288,38.0,40.333333333333336
Bluetooth Headphones,2019,14,1,60,102.19338983050847,0.992708874098054,-0.12053668025532288,37.0,49.333333333333336
Phone accessories,2019,14,1,205,3.4581159420289858,0.992708874098054,-0.12053668025532288,154.0,146.33333333333334
Phone cables,2019,14,1,224,12.896213592233009,0.992708874098054,-0.12053668025532288,169.0,175.0
Refrigerators,2019,14,1,26,1430.7653846153846,0.992708874098054,-0.12053668025532288,24.0,26.0
Smartwatches,2019,14,1,60,149.9971186440678,0.992708874098054,-0.12053668025532288,50.0,56.333333333333336
Washing machines,2019,14,1,67,365.5165671641791,0.992708874098054,-0.12053668025532288,50.0,45.333333333333336
Air conditioners,2019,14,2,47,651.063829787234,0.992708874098054,-0.12053668025532288,50.0,43.0
Bluetooth Headphones,2019,14,2,57,102.6215789473684,0.992708874098054,-0.12053668025532288,60.0,48.666666666666664
Phone accessories,2019,14,2,168,3.376991869918699,0.992708874098054,-0.12053668025532288,205.0,167.66666666666666
Phone cables,2019,14,2,242,12.895352112676056,0.992708874098054,-0.12053668025532288,224.0,192.33333333333334
Refrigerators,2019,14,2,24,1349.9950000000001,0.992708874098054,-0.12053668025532288,26.0,26.333333333333332
Smartwatches,2019,14,2,64,149.9978125,0.992708874098054,-0.12053668025532288,60.0,56.666666666666664
Washing machines,2019,14,2,61,366.15999999999997,0.992708874098054,-0.12053668025532288,67.0,53.333333333333336
Air conditioners,2019,14,3,41,648.780487804878,0.992708874098054,-0.12053668025532288,47.0,45.0
Bluetooth Headphones,2019,14,3,48,102.28166666666665,0.992708874098054,-0.12053668025532288,57.0,51.333333333333336
Phone accessories,2019,14,3,183,3.439586776859504,0.992708874098054,-0.12053668025532288,168.0,175.66666666666666
Phone cables,2019,14,3,234,13.059671361502348,0.992708874098054,-0.12053668025532288,242.0,211.66666666666666
Refrigerators,2019,14,3,30,1373.3286666666668,0.992708874098054,-0.12053668025532288,24.0,24.666666666666668
Smartwatches,2019,14,3,82,149.99650000000003,0.992708874098054,-0.12053668025532288,64.0,58.0
Washing machines,2019,14,3,67,371.8112121212121,0.992708874098054,-0.12053668025532288,61.0,59.333333333333336
Air conditioners,2019,14,4,52,651.9230769230769,0.992708874098054,-0.12053668025532288,41.0,46.0
Bluetooth Headphones,2019,14,4,59,103.26586206896552,0.992708874098054,-0.12053668025532288,48.0,55.0
Phone accessories,2019,14,4,214,3.4389436619718308,0.992708874098054,-0.12053668025532288,183.0,185.33333333333334
Phone cables,2019,14,4,195,13.082324324324324,0.992708874098054,-0.12053668025532288,234.0,233.33333333333334
Refrigerators,2019,14,4,25,1363.9951999999998,0.992708874098054,-0.12053668025532288,30.0,26.666666666666668
Smartwatches,2019,14,4,101,149.99732673267326,0.992708874098054,-0.12053668025532288,82.0,68.66666666666667
Washing machines,2019,14,4,64,370.149375,0.992708874098054,-0.12053668025532288,67.0,65.0
Air conditioners,2019,14,5,50,644.0,0.992708874098054,-0.12053668025532288,52.0,46.666666666666664
Bluetooth Headphones,2019,14,5,63,101.7641935483871,0.992708874098054,-0.12053668025532288,59.0,54.666666666666664
Phone accessories,2019,14,5,181,3.427686567164179,0.992708874098054,-0.12053668025532288,214.0,188.33333333333334
Phone cables,2019,14,5,216,13.0868,0.992708874098054,-0.12053668025532288,195.0,223.66666666666666
Refrigerators,2019,14,5,26,1457.6888461538463,0.992708874098054,-0.12053668025532288,25.0,26.333333333333332
Smartwatches,2019,14,5,78,149.99641025641026,0.992708874098054,-0.12053668025532288,101.0,82.33333333333333
Washing machines,2019,14,5,61,366.5508196721311,0.992708874098054,-0.12053668025532288,64.0,64.0
Air conditioners,2019,14,6,48,657.4468085106383,0.992708874098054,-0.12053668025532288,50.0,47.666666666666664
Bluetooth Headphones,2019,14,6,51,102.53901960784313,0.992708874098054,-0.12053668025532288,63.0,56.666666666666664
Phone accessories,2019,14,6,191,3.4673076923076924,0.992708874098054,-0.12053668025532288,181.0,192.66666666666666
Phone cables,2019,14,6,235,12.934814814814816,0.992708874098054,-0.12053668025532288,216.0,215.0
Refrigerators,2019,14,6,26,1296.1480769230768,0.992708874098054,-0.12053668025532288,26.0,27.0
Smartwatches,2019,14,6,80,149.99620253164557,0.992708874098054,-0.12053668025532288,78.0,87.0
Washing machines,2019,14,6,64,370.30609375,0.992708874098054,-0.12053668025532288,61.0,64.0
Air conditioners,2019,14,7,39,653.8461538461538,0.992708874098054,-0.12053668025532288,48.0,50.0
Bluetooth Headphones,2019,14,7,59,102.27070175438595,0.992708874098054,-0.12053668025532288,51.0,57.666666666666664
Phone accessories,2019,14,7,175,3.432276422764228,0.992708874098054,-0.12053668025532288,191.0,195.33333333333334
Phone cables,2019,14,7,217,13.076336633663367,0.992708874098054,-0.12053668025532288,235.0,215.33333333333334
Refrigerators,2019,14,7,30,1326.6613333333332,0.992708874098054,-0.12053668025532288,26.0,25.666666666666668
Smartwatches,2019,14,7,69,149.99724637681157,0.992708874098054,-0.12053668025532288,80.0,86.33333333333333
Washing machines,2019,14,7,52,361.9178846153846,0.992708874098054,-0.12053668025532288,64.0,63.0
Air conditioners,2019,15,8,37,662.1621621621622,0.9709418174260521,-0.2393156642875575,39.0,45.666666666666664
Bluetooth Headphones,2019,15,8,65,101.83615384615383,0.9709418174260521,-0.2393156642875575,59.0,57.666666666666664
Phone accessories,2019,15,8,184,3.39036231884058,0.9709418174260521,-0.2393156642875575,175.0,182.33333333333334
Phone cables,2019,15,8,240,12.97421524663677,0.9709418174260521,-0.2393156642875575,217.0,222.66666666666666
Refrigerators,2019,15,8,23,1304.3421739130433,0.9709418174260521,-0.2393156642875575,30.0,27.333333333333332
Smartwatches,2019,15,8,72,149.99708333333334,0.9709418174260521,-0.2393156642875575,69.0,75.66666666666667
Washing machines,2019,15,8,53,364.225,0.9709418174260521,-0.2393156642875575,52.0,59.0
Air conditioners,2019,15,9,49,648.9795918367347,0.9709418174260521,-0.2393156642875575,37.0,41.333333333333336
Bluetooth Headphones,2019,15,9,57,101.74438596491227,0.9709418174260521,-0.2393156642875575,65.0,58.333333333333336
Phone accessories,2019,15,9,156,3.3877064220183484,0.9709418174260521,-0.2393156642875575,184.0,183.33333333333334
Phone cables,2019,15,9,251,13.005506607929515,0.9709418174260521,-0.2393156642875575,240.0,230.66666666666666
Refrigerators,2019,15,9,25,1335.9948000000002,0.9709418174260521,-0.2393156642875575,23.0,26.333333333333332
Smartwatches,2019,15,9,80,149.99650000000003,0.9709418174260521,-0.2393156642875575,72.0,73.66666666666667
Washing machines,2019,15,9,71,359.1490140845071,0.9709418174260521,-0.2393156642875575,53.0,56.333333333333336
Air conditioners,2019,15,10,52,638.4615384615385,0.9709418174260521,-0.2393156642875575,49.0,41.666666666666664
Bluetooth Headphones,2019,15,10,56,102.31142857142856,0.9709418174260521,-0.2393156642875575,57.0,60.333333333333336
Phone accessories,2019,15,10,178,3.438062015503876,0.9709418174260521,-0.2393156642875575,156.0,171.66666666666666
Phone cables,2019,15,10,229,13.032476190476189,0.9709418174260521,-0.2393156642875575,251.0,236.0
Refrigerators,2019,15,10,27,1440.737037037037,0.9709418174260521,-0.2393156642875575,25.0,26.0
Smartwatches,2019,15,10,87,149.9964367816092,0.9709418174260521,-0.2393156642875575,80.0,73.66666666666667
Washing machines,2019,15,10,70,370.13628571428575,0.9709418174260521,-0.2393156642875575,71.0,58.666666666666664
Air conditioners,2019,15,11,51,654.9019607843137,0.9709418174260521,-0.2393156642875575,52.0,46.0
Bluetooth Headphones,2019,15,11,54,102.63150943396225,0.9709418174260521,-0.2393156642875575,56.0,59.333333333333336
Phone accessories,2019,15,11,187,3.437037037037037,0.9709418174260521,-0.2393156642875575,178.0,172.66666666666666
Phone cables,2019,15,11,256,12.872222222222222,0.9709418174260521,-0.2393156642875575,229.0,240.0
Refrigerators,2019,15,11,30,1326.6613333333332,0.9709418174260521,-0.2393156642875575,27.0,25.0
Smartwatches,2019,15,11,69,149.9963768115942,0.9709418174260521,-0.2393156642875575,87.0,79.66666666666667
Washing machines,2019,15,11,55,363.99327272727277,0.9709418174260521,-0.2393156642875575,70.0,64.66666666666667
Air conditioners,2019,15,12,49,638.7755102040817,0.9709418174260521,-0.2393156642875575,51.0,50.666666666666664
Bluetooth Headphones,2019,15,12,54,101.84185185185186,0.9709418174260521,-0.2393156642875575,54.0,55.666666666666664
Phone accessories,2019,15,12,217,3.4501910828025473,0.9709418174260521,-0.2393156642875575,187.0,173.66666666666666
Phone cables,2019,15,12,214,13.111592039800994,0.9709418174260521,-0.2393156642875575,256.0,245.33333333333334
Refrigerators,2019,15,12,24,1379.1620833333334,0.9709418174260521,-0.2393156642875575,30.0,27.333333333333332
Smartwatches,2019,15,12,67,149.9958208955224,0.9709418174260521,-0.2393156642875575,69.0,78.66666666666667
Washing machines,2019,15,12,71,362.95112676056334,0.9709418174260521,-0.2393156642875575,55.0,65.33333333333333
Air conditioners,2019,15,13,52,644.2307692307693,0.9709418174260521,-0.2393156642875575,49.0,50.666666666666664
Bluetooth Headphones,2019,15,13,72,102.49,0.9709418174260521,-0.2393156642875575,54.0,54.666666666666664
Phone accessories,2019,15,13,230,3.433949044585987,0.9709418174260521,-0.2393156642875575,217.0,194.0
Phone cables,2019,15,13,215,13.05762886597938,0.9709418174260521,-0.2393156642875575,214.0,233.0
Refrigerators,2019,15,13,21,1233.3266666666666,0.9709418174260521,-0.2393156642875575,24.0,27.0
Smartwatches,2019,15,13,73,149.99698630136987,0.9709418174260521,-0.2393156642875575,67.0,74.33333333333333
Washing machines,2019,15,13,66,375.14363636363635,0.9709418174260521,-0.2393156642875575,71.0,65.33333333333333
Air conditioners,2019,15,14,51,650.9803921568628,0.9709418174260521,-0.2393156642875575,52.0,50.666666666666664
Bluetooth Headphones,2019,15,14,53,101.52846153846153,0.9709418174260521,-0.2393156642875575,72.0,60.0
Phone accessories,2019,15,14,209,3.487857142857143,0.9709418174260521,-0.2393156642875575,230.0,211.33333333333334
Phone cables,2019,15,14,246,12.850269058295964,0.9709418174260521,-0.2393156642875575,215.0,228.33333333333334
Refrigerators,2019,15,14,23,1426.083043478261,0.9709418174260521,-0.2393156642875575,21.0,25.0
Smartwatches,2019,15,14,63,149.9968253968254,0.9709418174260521,-0.2393156642875575,73.0,69.66666666666667
Washing machines,2019,15,14,57,368.38625,0.9709418174260521,-0.2393156642875575,66.0,64.0
Air conditioners,2019,16,15,50,664.0,0.9350162426854148,-0.35460488704253545,51.0,50.666666666666664
Bluetooth Headphones,2019,16,15,53,103.19754716981132,0.9350162426854148,-0.35460488704253545,53.0,59.666666666666664
Phone accessories,2019,16,15,151,3.4113675213675214,0.9350162426854148,-0.35460488704253545,209.0,218.66666666666666
Phone cables,2019,16,15,230,13.041028037383176,0.9350162426854148,-0.35460488704253545,246.0,225.0
Refrigerators,2019,16,15,28,1399.9957142857143,0.9350162426854148,-0.35460488704253545,23.0,22.666666666666668
Smartwatches,2019,16,15,74,149.9966216216216,0.9350162426854148,-0.35460488704253545,63.0,67.66666666666667
Washing machines,2019,16,15,49,362.4430612244898,0.9350162426854148,-0.35460488704253545,57.0,64.66666666666667
Air conditioners,2019,16,16,51,662.7450980392157,0.9350162426854148,-0.35460488704253545,50.0,51.0
Bluetooth Headphones,2019,16,16,52,101.19,0.9350162426854148,-0.35460488704253545,53.0,59.333333333333336
Phone accessories,2019,16,16,193,3.481785714285714,0.9350162426854148,-0.35460488704253545,151.0,196.66666666666666
Phone cables,2019,16,16,224,13.062380952380952,0.9350162426854148,-0.35460488704253545,230.0,230.33333333333334
Refrigerators,2019,16,16,32,1393.745625,0.9350162426854148,-0.35460488704253545,28.0,24.0
